bundle_id,replicate,case_id,step,tool,mutation_attempt,check,reason
evaluation_29,0,train:285,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:135,0,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_29,1,train:135,1,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_29,1,train:135,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,1,train:385,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,1,train:385,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_29,1,train:385,8,modify_pending_order_items,True,upstream_backend,Error: new item 7903094618 not found or available
evaluation_29,1,train:385,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:385,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:385,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:385,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:385,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,1,train:285,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,2,train:135,0,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_29,2,train:135,1,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_29,2,train:135,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,2,train:385,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,2,train:385,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_29,2,train:385,8,modify_pending_order_items,True,upstream_backend,Error: new item 7903094618 not found or available
evaluation_29,2,train:385,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:385,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:385,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,2,train:285,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,2,train:285,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_30,0,train:291,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,0,train:291,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,0,train:404,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_30,0,train:404,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,0,train:404,8,modify_pending_order_items,True,upstream_backend,Error: 1008292230 not found
evaluation_30,0,train:404,13,modify_pending_order_items,True,upstream_backend,Error: 1008292230 not found
evaluation_30,0,train:138,4,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,1,train:291,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,1,train:291,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,1,train:404,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_30,1,train:404,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,1,train:404,8,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,1,train:404,10,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,1,train:404,12,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,1,train:138,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,1,train:138,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_30,1,train:138,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,2,train:291,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,2,train:291,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,2,train:404,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_30,2,train:404,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_30,2,train:404,8,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,2,train:404,10,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,2,train:404,12,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_30,2,train:138,4,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,0,train:405,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,0,train:151,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,0,train:304,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,1,train:405,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_31,1,train:151,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,1,train:151,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_31,1,train:304,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,1,train:304,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,1,train:304,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_31,2,train:405,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,2,train:151,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_31,2,train:151,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_31,2,train:304,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
