method,budget,error_weight,metric,mean,lo,hi,dialogues
depth2,4.0,4.0,questions,3.4791666666666665,3.25,3.6875,48
depth2,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
depth2,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
depth2,4.0,4.0,scope_questions,0.0,0.0,0.0,48
depth2,4.0,4.0,predicted_benefit,1.684578751391718,1.5782380821641395,1.7758522308815063,48
depth2,4.0,4.0,realized_benefit,1.5520833333333333,1.3125,1.78125,48
depth3,4.0,4.0,loss,0.10416666666666667,0.0,0.2916666666666667,48
depth3,4.0,4.0,project_correct,0.9583333333333334,0.8958333333333334,1.0,48
depth3,4.0,4.0,correct,1.9583333333333333,1.8958333333333333,2.0,48
depth3,4.0,4.0,incorrect,0.020833333333333332,0.0,0.0625,48
depth3,4.0,4.0,unfinished,0.020833333333333332,0.0,0.0625,48
depth3,4.0,4.0,questions,3.6458333333333335,3.4791666666666665,3.7916666666666665,48
depth3,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
depth3,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
depth3,4.0,4.0,scope_questions,0.0,0.0,0.0,48
depth3,4.0,4.0,predicted_benefit,1.7359168116228407,1.6577835621937091,1.812394921317697,48
depth3,4.0,4.0,realized_benefit,1.6145833333333333,1.375,1.8333333333333333,48
full_history,4.0,4.0,loss,0.8541666666666666,0.5625,1.2083333333333333,48
full_history,4.0,4.0,project_correct,0.46875,0.3229166666666667,0.6041666666666666,48
full_history,4.0,4.0,correct,1.4583333333333333,1.3125,1.6041666666666667,48
full_history,4.0,4.0,incorrect,0.10416666666666667,0.03125,0.19791666666666666,48
full_history,4.0,4.0,unfinished,0.4375,0.3125,0.5833333333333334,48
full_history,4.0,4.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
full_history,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
full_history,4.0,4.0,scope_questions,0.0,0.0,0.0,48
full_history,4.0,4.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,4.0,4.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,4.0,4.0,loss,0.16666666666666666,0.020833333333333332,0.375,48
generic2,4.0,4.0,project_correct,0.8958333333333334,0.8125,0.9791666666666666,48
generic2,4.0,4.0,correct,1.8958333333333333,1.8125,1.9791666666666667,48
generic2,4.0,4.0,incorrect,0.020833333333333332,0.0,0.0625,48
generic2,4.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
generic2,4.0,4.0,questions,3.4791666666666665,3.25,3.6875,48
generic2,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
generic2,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
generic2,4.0,4.0,scope_questions,0.0,0.0,0.0,48
generic2,4.0,4.0,predicted_benefit,1.684578751391718,1.5782380821641395,1.7758522308815063,48
generic2,4.0,4.0,realized_benefit,1.5520833333333333,1.3125,1.78125,48
ideal_depth2,4.0,4.0,loss,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,4.0,4.0,correct,2.0,2.0,2.0,48
ideal_depth2,4.0,4.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,questions,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,4.0,4.0,realized_benefit,0.0,0.0,0.0,48
no_scope,4.0,4.0,loss,0.16666666666666666,0.020833333333333332,0.375,48
no_scope,4.0,4.0,project_correct,0.8958333333333334,0.8125,0.9791666666666666,48
no_scope,4.0,4.0,correct,1.8958333333333333,1.8125,1.9791666666666667,48
no_scope,4.0,4.0,incorrect,0.020833333333333332,0.0,0.0625,48
no_scope,4.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
no_scope,4.0,4.0,questions,3.4791666666666665,3.25,3.6875,48
no_scope,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
no_scope,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,4.0,4.0,scope_questions,0.0,0.0,0.0,48
no_scope,4.0,4.0,predicted_benefit,1.684578751391718,1.5782380821641395,1.7758522308815063,48
no_scope,4.0,4.0,realized_benefit,1.5520833333333333,1.3125,1.78125,48
one_step,4.0,4.0,loss,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,4.0,4.0,project_correct,0.40625,0.28125,0.53125,48
one_step,4.0,4.0,correct,1.1875,0.9791666666666666,1.3854166666666667,48
one_step,4.0,4.0,incorrect,0.0,0.0,0.0,48
one_step,4.0,4.0,unfinished,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,4.0,4.0,questions,2.0,1.625,2.3854166666666665,48
one_step,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
one_step,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
one_step,4.0,4.0,scope_questions,0.0,0.0,0.0,48
one_step,4.0,4.0,predicted_benefit,1.0307419967485119,0.8588431217901032,1.1983832884284278,48
one_step,4.0,4.0,realized_benefit,0.90625,0.6979166666666666,1.125,48
request_specific,4.0,4.0,loss,0.16666666666666666,0.020833333333333332,0.375,48
request_specific,4.0,4.0,project_correct,0.8958333333333334,0.8125,0.9791666666666666,48
request_specific,4.0,4.0,correct,1.8958333333333333,1.8125,1.9791666666666667,48
request_specific,4.0,4.0,incorrect,0.020833333333333332,0.0,0.0625,48
request_specific,4.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
request_specific,4.0,4.0,questions,3.4791666666666665,3.25,3.6875,48
request_specific,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
request_specific,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,4.0,4.0,scope_questions,0.0,0.0,0.0,48
request_specific,4.0,4.0,predicted_benefit,1.684578751391718,1.5782380821641395,1.7758522308815063,48
request_specific,4.0,4.0,realized_benefit,1.5520833333333333,1.3125,1.78125,48
semantic_memory,4.0,4.0,loss,0.3229166666666667,0.14583333333333334,0.5523437499999986,48
semantic_memory,4.0,4.0,project_correct,0.7916666666666666,0.6770833333333334,0.8856770833333318,48
semantic_memory,4.0,4.0,correct,1.7708333333333333,1.6458333333333333,1.875,48
semantic_memory,4.0,4.0,incorrect,0.03125,0.0,0.08333333333333333,48
semantic_memory,4.0,4.0,unfinished,0.19791666666666666,0.09375,0.3125,48
semantic_memory,4.0,4.0,questions,2.2916666666666665,1.9895833333333333,2.6041666666666665,48
semantic_memory,4.0,4.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,4.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,4.0,4.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,4.0,4.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,4.0,4.0,predicted_benefit,1.2144346620741073,1.0517627309805322,1.3672427806198701,48
semantic_memory,4.0,4.0,realized_benefit,1.3958333333333333,1.21875,1.5627604166666653,48
completion,6.0,4.0,loss,0.0,0.0,0.0,48
completion,6.0,4.0,project_correct,1.0,1.0,1.0,48
completion,6.0,4.0,correct,2.0,2.0,2.0,48
completion,6.0,4.0,incorrect,0.0,0.0,0.0,48
completion,6.0,4.0,unfinished,0.0,0.0,0.0,48
completion,6.0,4.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
completion,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
completion,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
completion,6.0,4.0,scope_questions,0.0,0.0,0.0,48
completion,6.0,4.0,predicted_benefit,1.862059201049587,1.8004977095303836,1.918006195364147,48
completion,6.0,4.0,realized_benefit,1.71875,1.5416666666666667,1.8854166666666667,48
depth2,6.0,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
depth2,6.0,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
depth2,6.0,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
depth2,6.0,4.0,incorrect,0.0,0.0,0.0,48
depth2,6.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
depth2,6.0,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
depth2,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
depth2,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
depth2,6.0,4.0,scope_questions,0.0,0.0,0.0,48
depth2,6.0,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
depth2,6.0,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
depth3,6.0,4.0,loss,0.0,0.0,0.0,48
depth3,6.0,4.0,project_correct,1.0,1.0,1.0,48
depth3,6.0,4.0,correct,2.0,2.0,2.0,48
depth3,6.0,4.0,incorrect,0.0,0.0,0.0,48
depth3,6.0,4.0,unfinished,0.0,0.0,0.0,48
depth3,6.0,4.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
depth3,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
depth3,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
depth3,6.0,4.0,scope_questions,0.0,0.0,0.0,48
depth3,6.0,4.0,predicted_benefit,1.862059201049587,1.8004977095303836,1.918006195364147,48
depth3,6.0,4.0,realized_benefit,1.71875,1.5416666666666667,1.8854166666666667,48
full_history,6.0,4.0,loss,0.8541666666666666,0.5625,1.2083333333333333,48
full_history,6.0,4.0,project_correct,0.46875,0.3229166666666667,0.6041666666666666,48
full_history,6.0,4.0,correct,1.4583333333333333,1.3125,1.6041666666666667,48
full_history,6.0,4.0,incorrect,0.10416666666666667,0.03125,0.19791666666666666,48
full_history,6.0,4.0,unfinished,0.4375,0.3125,0.5833333333333334,48
full_history,6.0,4.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
full_history,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
full_history,6.0,4.0,scope_questions,0.0,0.0,0.0,48
full_history,6.0,4.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,6.0,4.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,6.0,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
generic2,6.0,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
generic2,6.0,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
generic2,6.0,4.0,incorrect,0.0,0.0,0.0,48
generic2,6.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
generic2,6.0,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
generic2,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
generic2,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
generic2,6.0,4.0,scope_questions,0.0,0.0,0.0,48
generic2,6.0,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
generic2,6.0,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
ideal_depth2,6.0,4.0,loss,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,6.0,4.0,correct,2.0,2.0,2.0,48
ideal_depth2,6.0,4.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,questions,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,6.0,4.0,realized_benefit,0.0,0.0,0.0,48
no_scope,6.0,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
no_scope,6.0,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
no_scope,6.0,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
no_scope,6.0,4.0,incorrect,0.0,0.0,0.0,48
no_scope,6.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
no_scope,6.0,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
no_scope,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
no_scope,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,6.0,4.0,scope_questions,0.0,0.0,0.0,48
no_scope,6.0,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
no_scope,6.0,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
one_step,6.0,4.0,loss,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,6.0,4.0,project_correct,0.40625,0.28125,0.53125,48
one_step,6.0,4.0,correct,1.1875,0.9791666666666666,1.3854166666666667,48
one_step,6.0,4.0,incorrect,0.0,0.0,0.0,48
one_step,6.0,4.0,unfinished,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,6.0,4.0,questions,2.0729166666666665,1.66640625,2.5,48
one_step,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
one_step,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
one_step,6.0,4.0,scope_questions,0.0,0.0,0.0,48
one_step,6.0,4.0,predicted_benefit,1.049559201049587,0.8695588873108436,1.2280187869643122,48
one_step,6.0,4.0,realized_benefit,0.90625,0.6979166666666666,1.125,48
request_specific,6.0,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
request_specific,6.0,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
request_specific,6.0,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
request_specific,6.0,4.0,incorrect,0.0,0.0,0.0,48
request_specific,6.0,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
request_specific,6.0,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
request_specific,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
request_specific,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,6.0,4.0,scope_questions,0.0,0.0,0.0,48
request_specific,6.0,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
request_specific,6.0,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
semantic_memory,6.0,4.0,loss,0.3020833333333333,0.125,0.5416666666666666,48
semantic_memory,6.0,4.0,project_correct,0.8125,0.6979166666666666,0.90625,48
semantic_memory,6.0,4.0,correct,1.7916666666666667,1.6770833333333333,1.8958333333333333,48
semantic_memory,6.0,4.0,incorrect,0.03125,0.0,0.08333333333333333,48
semantic_memory,6.0,4.0,unfinished,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
semantic_memory,6.0,4.0,questions,2.3125,2.0,2.625,48
semantic_memory,6.0,4.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,6.0,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,6.0,4.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,6.0,4.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,6.0,4.0,predicted_benefit,1.2352679954074406,1.0756770452671842,1.3915761039912116,48
semantic_memory,6.0,4.0,realized_benefit,1.4166666666666667,1.2395833333333333,1.5833333333333333,48
completion,unlimited,4.0,loss,0.0,0.0,0.0,48
completion,unlimited,4.0,project_correct,1.0,1.0,1.0,48
completion,unlimited,4.0,correct,2.0,2.0,2.0,48
completion,unlimited,4.0,incorrect,0.0,0.0,0.0,48
completion,unlimited,4.0,unfinished,0.0,0.0,0.0,48
completion,unlimited,4.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
completion,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
completion,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
completion,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
completion,unlimited,4.0,predicted_benefit,1.862059201049587,1.8004977095303836,1.918006195364147,48
completion,unlimited,4.0,realized_benefit,1.71875,1.5416666666666667,1.8854166666666667,48
depth2,unlimited,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
depth2,unlimited,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
depth2,unlimited,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
depth2,unlimited,4.0,incorrect,0.0,0.0,0.0,48
depth2,unlimited,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
depth2,unlimited,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
depth2,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
depth2,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
depth2,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
depth2,unlimited,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
depth2,unlimited,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
depth3,unlimited,4.0,loss,0.0,0.0,0.0,48
depth3,unlimited,4.0,project_correct,1.0,1.0,1.0,48
depth3,unlimited,4.0,correct,2.0,2.0,2.0,48
depth3,unlimited,4.0,incorrect,0.0,0.0,0.0,48
depth3,unlimited,4.0,unfinished,0.0,0.0,0.0,48
depth3,unlimited,4.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
depth3,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
depth3,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
depth3,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
depth3,unlimited,4.0,predicted_benefit,1.862059201049587,1.8004977095303836,1.918006195364147,48
depth3,unlimited,4.0,realized_benefit,1.71875,1.5416666666666667,1.8854166666666667,48
full_history,unlimited,4.0,loss,0.8541666666666666,0.5625,1.2083333333333333,48
full_history,unlimited,4.0,project_correct,0.46875,0.3229166666666667,0.6041666666666666,48
full_history,unlimited,4.0,correct,1.4583333333333333,1.3125,1.6041666666666667,48
full_history,unlimited,4.0,incorrect,0.10416666666666667,0.03125,0.19791666666666666,48
full_history,unlimited,4.0,unfinished,0.4375,0.3125,0.5833333333333334,48
full_history,unlimited,4.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
full_history,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
full_history,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
full_history,unlimited,4.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,unlimited,4.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,unlimited,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
generic2,unlimited,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
generic2,unlimited,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
generic2,unlimited,4.0,incorrect,0.0,0.0,0.0,48
generic2,unlimited,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
generic2,unlimited,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
generic2,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
generic2,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
generic2,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
generic2,unlimited,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
generic2,unlimited,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
ideal_depth2,unlimited,4.0,loss,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,unlimited,4.0,correct,2.0,2.0,2.0,48
ideal_depth2,unlimited,4.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,unlimited,4.0,realized_benefit,0.0,0.0,0.0,48
no_scope,unlimited,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
no_scope,unlimited,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
no_scope,unlimited,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
no_scope,unlimited,4.0,incorrect,0.0,0.0,0.0,48
no_scope,unlimited,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
no_scope,unlimited,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
no_scope,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
no_scope,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
no_scope,unlimited,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
no_scope,unlimited,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
one_step,unlimited,4.0,loss,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,unlimited,4.0,project_correct,0.40625,0.28125,0.53125,48
one_step,unlimited,4.0,correct,1.1875,0.9791666666666666,1.3854166666666667,48
one_step,unlimited,4.0,incorrect,0.0,0.0,0.0,48
one_step,unlimited,4.0,unfinished,0.8125,0.6145833333333334,1.0208333333333333,48
one_step,unlimited,4.0,questions,2.0729166666666665,1.66640625,2.5,48
one_step,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
one_step,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
one_step,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
one_step,unlimited,4.0,predicted_benefit,1.049559201049587,0.8695588873108436,1.2280187869643122,48
one_step,unlimited,4.0,realized_benefit,0.90625,0.6979166666666666,1.125,48
request_specific,unlimited,4.0,loss,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
request_specific,unlimited,4.0,project_correct,0.9166666666666666,0.8333333333333334,0.9791666666666666,48
request_specific,unlimited,4.0,correct,1.9166666666666667,1.8333333333333333,1.9791666666666667,48
request_specific,unlimited,4.0,incorrect,0.0,0.0,0.0,48
request_specific,unlimited,4.0,unfinished,0.08333333333333333,0.020833333333333332,0.16666666666666666,48
request_specific,unlimited,4.0,questions,3.7083333333333335,3.4375,3.9791666666666665,48
request_specific,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
request_specific,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
request_specific,unlimited,4.0,predicted_benefit,1.7787258677162539,1.6883048152736098,1.861597827687501,48
request_specific,unlimited,4.0,realized_benefit,1.6354166666666667,1.4479166666666667,1.8125,48
semantic_memory,unlimited,4.0,loss,0.3020833333333333,0.125,0.5416666666666666,48
semantic_memory,unlimited,4.0,project_correct,0.8125,0.6979166666666666,0.90625,48
semantic_memory,unlimited,4.0,correct,1.7916666666666667,1.6770833333333333,1.8958333333333333,48
semantic_memory,unlimited,4.0,incorrect,0.03125,0.0,0.08333333333333333,48
semantic_memory,unlimited,4.0,unfinished,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
semantic_memory,unlimited,4.0,questions,2.3125,2.0,2.625,48
semantic_memory,unlimited,4.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,unlimited,4.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,unlimited,4.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,unlimited,4.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,unlimited,4.0,predicted_benefit,1.2352679954074406,1.0756770452671842,1.3915761039912116,48
semantic_memory,unlimited,4.0,realized_benefit,1.4166666666666667,1.2395833333333333,1.5833333333333333,48
completion,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
completion,0.0,8.0,project_correct,0.0,0.0,0.0,48
completion,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
completion,0.0,8.0,incorrect,0.0,0.0,0.0,48
completion,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
completion,0.0,8.0,questions,0.0,0.0,0.0,48
completion,0.0,8.0,repeated_questions,0.0,0.0,0.0,48
completion,0.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,0.0,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,0.0,8.0,scope_questions,0.0,0.0,0.0,48
completion,0.0,8.0,predicted_benefit,0.0,0.0,0.0,48
completion,0.0,8.0,realized_benefit,0.0,0.0,0.0,48
depth2,0.0,8.0,loss,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth2,0.0,8.0,project_correct,0.0,0.0,0.0,48
depth2,0.0,8.0,correct,0.17708333333333334,0.08333333333333333,0.28151041666666526,48
depth2,0.0,8.0,incorrect,0.0,0.0,0.0,48
depth2,0.0,8.0,unfinished,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth2,0.0,8.0,questions,0.0,0.0,0.0,48
