context,rep,method,step,donor,recipient,donor_initial_correct,donor_current_correct,help,harm,scale_fixed,scale_harmed,relation
5ce1713d9128f3759369b6274e111c33,1,fixed_audit,1,406398f9085dfa1e59f322e6e4f28002,a2cec9bc9e41a2d0e39353adf5e5d244,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,fixed_audit,1,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,fixed_audit,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,a2cec9bc9e41a2d0e39353adf5e5d244,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,fixed_audit,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,fc99efc2ca485dc3677f3e998dea801b,0.0,0.0,0,1,0,0,context
5ce1713d9128f3759369b6274e111c33,1,adaptive,1,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,1,adaptive,1,406398f9085dfa1e59f322e6e4f28002,a2cec9bc9e41a2d0e39353adf5e5d244,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,adaptive,1,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,adaptive,2,fc99efc2ca485dc3677f3e998dea801b,f65bc5a189414ccb21ae21bbdd22245a,1.0,1.0,0,0,0,0,lexical
5ce1713d9128f3759369b6274e111c33,1,adaptive,2,fc99efc2ca485dc3677f3e998dea801b,a2cec9bc9e41a2d0e39353adf5e5d244,1.0,1.0,0,0,0,1,context
5ce1713d9128f3759369b6274e111c33,1,adaptive,2,fc99efc2ca485dc3677f3e998dea801b,ba2db0dc8a45d38829ca800e93081bdf,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,reattempt,1,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
13d7e83488f2ab1456d31bb9ac247990,0,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,0,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,4b3c2031187f750d4dcd31c525e78352,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,0,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,86d1ff2a8b97440929a5501cc3e95422,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,0,memory,2,96d748677b3a2c0fd1d1633a6e07c931,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,memory,2,96d748677b3a2c0fd1d1633a6e07c931,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,memory,2,96d748677b3a2c0fd1d1633a6e07c931,4b3c2031187f750d4dcd31c525e78352,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,0,memory,2,96d748677b3a2c0fd1d1633a6e07c931,86d1ff2a8b97440929a5501cc3e95422,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,0,source_rule,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,fixed_audit,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,fixed_audit,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,fixed_audit,2,96d748677b3a2c0fd1d1633a6e07c931,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,fixed_audit,2,96d748677b3a2c0fd1d1633a6e07c931,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,adaptive,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,adaptive,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,0,adaptive,2,4b3c2031187f750d4dcd31c525e78352,86d1ff2a8b97440929a5501cc3e95422,0.0,0.0,0,0,0,0,evidence
13d7e83488f2ab1456d31bb9ac247990,0,reattempt,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,4b3c2031187f750d4dcd31c525e78352,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,memory,1,d5456ca70e50cb5a4a03b3cacb4c16e4,86d1ff2a8b97440929a5501cc3e95422,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,memory,2,5ed8d13196996577f90d6859d29eab11,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,memory,2,5ed8d13196996577f90d6859d29eab11,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,memory,2,5ed8d13196996577f90d6859d29eab11,4b3c2031187f750d4dcd31c525e78352,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,memory,2,5ed8d13196996577f90d6859d29eab11,86d1ff2a8b97440929a5501cc3e95422,0.0,0.0,0,0,0,0,context
13d7e83488f2ab1456d31bb9ac247990,1,source_rule,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,source_rule,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,fixed_audit,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,fixed_audit,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,fixed_audit,2,5ed8d13196996577f90d6859d29eab11,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,adaptive,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,1,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,adaptive,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
13d7e83488f2ab1456d31bb9ac247990,1,adaptive,2,86d1ff2a8b97440929a5501cc3e95422,6b9afdca4d6ad6c52b1fcc41a040cf9e,0.0,0.0,0,0,0,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,adaptive,2,86d1ff2a8b97440929a5501cc3e95422,4b3c2031187f750d4dcd31c525e78352,0.0,0.0,0,0,0,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,reattempt,1,d5456ca70e50cb5a4a03b3cacb4c16e4,5ed8d13196996577f90d6859d29eab11,0.0,0.0,0,0,0,0,evidence
13d7e83488f2ab1456d31bb9ac247990,1,reattempt,1,d5456ca70e50cb5a4a03b3cacb4c16e4,96d748677b3a2c0fd1d1633a6e07c931,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,1,fe113b8aef0f01f9d48afe157fd98009,a3cf146e980b2ff2f80d9784df890ffe,0.0,0.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,memory,1,fe113b8aef0f01f9d48afe157fd98009,bd2b6555ad74c76f74cb479b0215eded,0.0,0.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,memory,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,memory,2,c15edaf2a46cb17046a93d98aff0e18e,a3cf146e980b2ff2f80d9784df890ffe,1.0,1.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,memory,2,c15edaf2a46cb17046a93d98aff0e18e,bd2b6555ad74c76f74cb479b0215eded,1.0,1.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,source_rule,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,source_rule,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,a3cf146e980b2ff2f80d9784df890ffe,1.0,1.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,adaptive,2,a3cf146e980b2ff2f80d9784df890ffe,bd2b6555ad74c76f74cb479b0215eded,1.0,1.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,0,reattempt,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,0,reattempt,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,1,0,1,lexical
2da56df966a1c15057d2661ce589be1c,1,memory,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,memory,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,memory,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,1,0,1,0,lexical
2da56df966a1c15057d2661ce589be1c,1,memory,1,fe113b8aef0f01f9d48afe157fd98009,a3cf146e980b2ff2f80d9784df890ffe,0.0,0.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,1,memory,1,fe113b8aef0f01f9d48afe157fd98009,bd2b6555ad74c76f74cb479b0215eded,0.0,0.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,1,memory,2,c15edaf2a46cb17046a93d98aff0e18e,bd2b6555ad74c76f74cb479b0215eded,1.0,1.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,memory,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,memory,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,memory,2,c15edaf2a46cb17046a93d98aff0e18e,a3cf146e980b2ff2f80d9784df890ffe,1.0,1.0,0,1,0,0,context
2da56df966a1c15057d2661ce589be1c,1,source_rule,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,source_rule,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,source_rule,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,1,0,1,0,lexical
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,1,0,1,0,lexical
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,fixed_audit,2,c15edaf2a46cb17046a93d98aff0e18e,a3cf146e980b2ff2f80d9784df890ffe,1.0,1.0,0,1,0,0,context
2da56df966a1c15057d2661ce589be1c,1,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,d8c3b0beee17b3099ac97dd4d71363c8,0.0,0.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,adaptive,1,fe113b8aef0f01f9d48afe157fd98009,950d3e112894876f8cd653b74acec222,0.0,0.0,1,0,1,0,lexical
2da56df966a1c15057d2661ce589be1c,1,adaptive,2,a3cf146e980b2ff2f80d9784df890ffe,bd2b6555ad74c76f74cb479b0215eded,1.0,1.0,0,0,0,0,context
2da56df966a1c15057d2661ce589be1c,1,reattempt,1,fe113b8aef0f01f9d48afe157fd98009,c15edaf2a46cb17046a93d98aff0e18e,0.0,0.0,0,0,0,0,evidence
2da56df966a1c15057d2661ce589be1c,1,reattempt,2,c15edaf2a46cb17046a93d98aff0e18e,d8c3b0beee17b3099ac97dd4d71363c8,1.0,1.0,0,0,0,0,lexical
2da56df966a1c15057d2661ce589be1c,1,reattempt,2,c15edaf2a46cb17046a93d98aff0e18e,950d3e112894876f8cd653b74acec222,1.0,1.0,0,0,0,0,lexical
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,1,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,1,44caa96068a5c3f6e3584d1b363568f9,9d95aa351a2e1411257da6b6a442fde8,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,2,e2164a95603660da8e3b21396f51c71d,9d95aa351a2e1411257da6b6a442fde8,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,1,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,memory,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,1,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,1,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,source_rule,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,1,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,fixed_audit,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,1,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,adaptive,2,e889992d8d5f42d5dd5c22334015ffc6,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,1,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,0,reattempt,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,1,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,1,0,1,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,1,44caa96068a5c3f6e3584d1b363568f9,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,1,44caa96068a5c3f6e3584d1b363568f9,9d95aa351a2e1411257da6b6a442fde8,0.0,0.0,0,1,0,1,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,1,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,2,e2164a95603660da8e3b21396f51c71d,9d95aa351a2e1411257da6b6a442fde8,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,1,0,1,lexical
3bffffb2d174ab95cfdeb3eacc9c0afb,1,memory,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,1,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,1,0,1,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,2,e2164a95603660da8e3b21396f51c71d,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,0,1,0,1,lexical
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,2,e2164a95603660da8e3b21396f51c71d,af892083cb5823b4e81bc4a18d0162db,0.0,0.0,1,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,source_rule,2,e2164a95603660da8e3b21396f51c71d,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,context
3bffffb2d174ab95cfdeb3eacc9c0afb,1,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,1,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,31de4c7e3b4a52ae2cc5a7033d2c209f,0.0,0.0,0,0,0,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,fixed_audit,1,44caa96068a5c3f6e3584d1b363568f9,e889992d8d5f42d5dd5c22334015ffc6,0.0,0.0,1,0,1,0,evidence
3bffffb2d174ab95cfdeb3eacc9c0afb,1,adaptive,1,44caa96068a5c3f6e3584d1b363568f9,e2164a95603660da8e3b21396f51c71d,0.0,0.0,0,0,0,1,evidence
